70002714,Shepherd,62.17,100,235741,BUY
70002715,Inara,50.22,200,235830,BUY
70002716,Wash,98.77,200,235876,SELL
70002717,Wash,86.38,200,235946,SELL
70002718,Inara,57.92,200,235993,BUY
70002719,Inara,56.58,200,236093,BUY
70002720,Wash,64.17,300,236187,BUY
70002721,Simon,55.25,300,236238,BUY
70002722,Simon,88.62,200,236292,SELL
70002723,Zoe,98.33,200,236336,SELL
70002724,Simon,98.77,400,236392,SELL
70002725,Jayne,95.76,100,236476,SELL
70002726,Shepherd,93.97,200,236569,SELL
70002727,Simon,78.91,200,236599,BUY
70002728,Wash,54.13,200,236645,BUY
70002729,Kaylee,51.56,500,236694,BUY
70002730,Zoe,75.56,100,236723,SELL
70002731,Jayne,64.4,600,236749,BUY
70002732,River,74.78,100,236834,BUY
70002733,Kaylee,57.48,500,236921,BUY
70002734,Mal,54.58,200,236940,BUY
70002735,Jayne,67.41,300,237031,BUY
70002736,Inara,96.43,195,237054,SELL
70002737,Wash,70.09,100,237098,BUY
70002738,Jayne,84.6,300,237142,SELL
70002739,Inara,90.4,100,237239,SELL
70002740,Wash,85.83,400,237320,SELL
70002741,River,98.21,400,237387,SELL
70002742,Shepherd,62.61,200,237407,BUY
70002743,Mal,87.17,400,237437,SELL
70002744,Jayne,93.3,600,237481,SELL
70002745,Jayne,65.29,100,237578,BUY
70002746,Inara,76,100,237607,SELL
70002747,Zoe,74.11,400,237692,SELL
70002748,Zoe,50.33,29,237729,BUY
70002749,Simon,99.33,100,237739,SELL
70002750,Shepherd,64.84,200,237839,BUY
70002751,Inara,52.57,200,237911,BUY
70002752,River,86.94,200,237916,SELL
70002753,Shepherd,95.31,400,237932,SELL
70002754,Wash,83.37,200,237948,SELL
70002755,River,51.34,200,237996,BUY
70002756,Inara,62.83,200,238049,BUY
70002757,Inara,76.79,200,238117,BUY
70002758,Jayne,87.39,200,238215,SELL
70002759,Kaylee,84.38,200,238295,SELL
70002760,Mal,80.58,300,238322,SELL
70002761,Wash,99.78,100,238407,SELL
70002762,Zoe,62.05,361,238427,BUY
70002763,Wash,92.52,200,238499,SELL
70002764,Jayne,50.56,300,238573,BUY
70002765,Inara,55.36,200,238596,BUY
70002766,Wash,82.14,19,238692,SELL
70002767,River,80.92,300,238748,SELL
70002768,Simon,68.86,300,238790,BUY
70002769,Zoe,88.28,200,238848,SELL
70002770,Zoe,50.56,300,238940,BUY
70002771,Shepherd,65.74,200,238944,BUY
70002772,Inara,91.74,300,239013,SELL
70002773,Mal,68.42,200,239096,BUY
70002774,Wash,57.14,100,239175,BUY
70002775,Zoe,66.07,200,239235,SELL
70002776,Wash,70.42,100,239288,SELL
70002777,Simon,68.97,200,239305,BUY
70002778,Jayne,60.27,200,239333,SELL
70002779,Simon,82.03,100,239380,SELL
70002780,Jayne,87.5,100,239415,SELL
70002781,River,61.38,200,239445,BUY
70002782,Inara,85.04,200,239458,SELL
70002783,Inara,94.64,135,239536,SELL
70002784,Wash,95.76,100,239546,SELL
70002785,Wash,92.52,100,239638,SELL
70002786,Zoe,87.17,100,239655,SELL
70002787,Jayne,99,200,239708,SELL
70002788,Jayne,94.98,300,239746,SELL
70002789,Jayne,79.91,100,239824,SELL
70002790,Jayne,64.73,100,239854,BUY
70002791,Jayne,84.38,300,239906,SELL
70002792,Wash,93.42,200,239929,SELL
70002793,Zoe,90.74,300,239960,SELL
70002794,Mal,59.93,100,239983,BUY
70002795,Zoe,74.33,400,240069,SELL
70002796,Shepherd,58.37,400,240130,BUY
70002797,Kaylee,79.91,200,240146,SELL
70002798,Mal,61.16,200,240157,BUY
70002799,Simon,81.81,300,240195,SELL
70002800,Shepherd,91.74,200,240206,SELL
70002801,Inara,95.31,200,240226,SELL
70002802,River,81.25,300,240267,SELL
70002803,Zoe,92.63,400,240292,SELL
70002804,Jayne,60.83,300,240357,BUY
70002805,Zoe,79.35,300,240380,BUY
70002806,River,83.15,100,240438,SELL
70002807,Wash,58.37,400,240443,BUY
70002808,Mal,83.15,200,240507,SELL
70002809,Simon,90.51,100,240532,SELL
70002810,Simon,63.39,200,240620,BUY
70002811,Inara,65.51,100,240717,BUY
70002812,Simon,64.17,100,240735,BUY
70002813,Mal,51.34,200,240757,BUY
70002814,Simon,78.57,100,240849,SELL
70002815,Mal,89.29,200,240877,SELL
70002816,Jayne,96.43,200,240942,SELL
70002817,Zoe,50.45,800,240975,BUY
70002818,River,96.54,200,241038,SELL
70002819,Mal,59.82,600,241122,BUY
70002820,Kaylee,60.6,200,241214,BUY
70002821,Jayne,55.69,200,241219,BUY
70002822,Wash,81.81,200,241306,BUY
70002823,Kaylee,84.15,100,241375,SELL
70002824,Shepherd,84.26,200,241465,BUY
70002825,River,61.72,100,241536,BUY
70002826,Mal,99.78,400,241592,SELL
70002827,River,53.24,400,241647,BUY
70002828,Simon,92.63,500,241710,SELL
70002829,Simon,73.77,100,241753,BUY
70002830,Simon,50.22,500,241812,BUY
70002831,Jayne,91.96,100,241856,SELL
70002832,Simon,59.49,100,241901,BUY
70002833,Kaylee,95.87,200,241976,SELL
70002834,Zoe,88.62,200,242075,SELL
70002835,Mal,82.81,100,242088,SELL
70002836,Shepherd,55.58,300,242134,BUY
70002837,Zoe,95.76,200,242224,SELL
70002838,Wash,89.17,200,242301,SELL
70002839,Zoe,75.22,300,242394,SELL
70002840,Wash,69.42,100,242395,BUY
70002841,Wash,60.94,100,242462,BUY
70002842,Zoe,70.54,100,242533,BUY
70002843,Jayne,70.2,200,242535,BUY
70002844,River,86.16,200,242620,SELL
70002845,Zoe,79.8,200,242703,BUY
70002846,Inara,91.63,100,242797,SELL
70002847,Mal,82.37,600,242808,SELL
70002848,Jayne,57.81,300,242858,BUY
70002849,Kaylee,91.07,200,242913,SELL
70002850,Kaylee,56.47,100,242985,BUY
70002851,Shepherd,79.91,300,243048,SELL
70002852,Simon,52.34,200,243072,BUY
70002853,Kaylee,77.23,100,243144,SELL
70002854,Jayne,81.92,500,243197,SELL
70002855,Wash,84.49,200,243287,SELL
70002856,Simon,63.5,100,243319,BUY
70002857,Jayne,82.81,19,243359,SELL
70002858,Mal,86.27,300,243369,SELL
70002859,River,74.67,200,243380,SELL
70002860,Simon,84.38,300,243405,SELL
70002861,Kaylee,95.09,500,243420,SELL
70002862,Mal,86.05,500,243427,SELL
70002863,Mal,84.26,200,243458,BUY
70002864,River,88.17,200,243531,SELL
70002865,Simon,58.48,200,243604,BUY
70002866,Shepherd,80.47,300,243662,SELL
70002867,Simon,63.5,300,243722,BUY
70002868,Wash,57.25,400,243758,BUY
70002869,Simon,61.27,100,243773,BUY
70002870,Simon,90.63,200,243826,SELL
70002871,Wash,98.33,200,243850,SELL
70002872,Inara,84.26,300,243866,SELL
70002873,Inara,82.92,400,243880,SELL
70002874,Mal,52.46,200,243892,BUY
70002875,Wash,99.55,200,243915,SELL
70002876,Simon,93.19,100,243981,SELL
70002877,Shepherd,87.61,100,244018,SELL
70002878,Zoe,97.1,100,244032,SELL
70002879,Kaylee,87.28,300,244085,SELL
70002880,Shepherd,90.51,500,244173,SELL
70002881,Kaylee,65.63,400,244241,BUY
70002882,Mal,62.05,500,244312,BUY
70002883,Simon,89.73,200,244386,SELL
70002884,River,55.58,200,244440,SELL
70002885,Kaylee,51.67,300,244538,BUY
70002886,Wash,72.54,200,244616,BUY
70002887,Inara,84.71,200,244691,BUY
70002888,Jayne,84.6,200,244778,BUY
70002889,Simon,63.5,100,244824,BUY
70002890,Kaylee,57.81,200,244906,BUY
70002891,Simon,78.91,100,244977,SELL
70002892,Jayne,79.8,300,245045,SELL
70002893,Kaylee,88.17,200,245137,BUY
70002894,Jayne,81.92,200,245200,SELL
70002895,Shepherd,80.92,500,245274,SELL
70002896,River,54.8,500,245336,BUY
70002897,Jayne,67.08,400,245361,BUY
70002898,Mal,98.66,300,245446,SELL
70002899,Mal,59.6,100,245536,BUY
70002900,Kaylee,97.1,300,245550,SELL
70002901,Zoe,83.93,100,245627,SELL
70002902,River,67.08,200,245655,SELL
70002903,Jayne,89.06,100,245750,SELL
70002904,Jayne,73.1,300,245783,BUY
70002905,Kaylee,94.2,100,245867,SELL
70002906,Inara,52.68,29,245967,BUY
70002907,Kaylee,53.79,300,246008,BUY
70002908,Simon,92.86,200,246040,SELL
70002909,Zoe,50.45,300,246076,BUY
70002910,Inara,95.09,500,246090,SELL
70002911,Inara,94.31,200,246132,SELL
70002912,Kaylee,58.59,100,246231,BUY
70002913,Simon,57.25,200,246279,BUY
70002914,Simon,88.28,200,246322,SELL
70002915,Wash,65.18,300,246352,BUY
70002916,River,83.26,700,246442,SELL
70002917,Kaylee,93.64,200,246443,SELL
70002918,Simon,73.44,100,246534,BUY
70002919,Simon,53.79,200,246591,BUY
70002920,River,88.62,300,246668,SELL
70002921,Jayne,72.66,100,246720,SELL
70002922,Mal,99.67,100,246756,SELL
70002923,Kaylee,57.37,300,246779,BUY
70002924,Jayne,93.97,400,246848,SELL
70002925,Kaylee,75.22,200,246924,BUY
70002926,Inara,70.31,200,247000,SELL
70002927,Zoe,89.73,100,247053,SELL
70002928,Kaylee,81.92,100,247097,SELL
70002929,Zoe,84.71,300,247152,SELL
70002930,Mal,89.29,200,247226,SELL
70002931,Shepherd,51.67,400,247301,BUY
70002932,Wash,58.82,400,247333,BUY
70002933,Inara,62.83,200,247392,BUY
70002934,Shepherd,61.72,400,247430,BUY
70002935,Simon,99.67,300,247462,SELL
70002936,Simon,84.15,300,247473,SELL
70002937,Shepherd,64.62,100,247510,BUY
70002938,River,61.38,200,247511,BUY
70002939,Inara,83.48,100,247596,SELL
70002940,Mal,61.94,200,247667,BUY
70002941,Simon,57.92,500,247714,BUY
70002942,River,61.5,100,247768,BUY
70002943,Mal,52.9,300,247780,BUY
70002944,River,93.86,100,247814,SELL
70002945,Shepherd,86.83,400,247833,SELL
70002946,Jayne,97.21,200,247883,SELL
70002947,Jayne,58.59,700,247913,BUY
70002948,Simon,66.18,400,247940,BUY
70002949,Simon,93.3,300,247951,SELL
70002950,Kaylee,84.6,300,247998,SELL
70002951,Wash,91.18,200,248063,SELL
70002952,Kaylee,75.89,200,248142,SELL
70002953,Kaylee,92.52,300,248147,SELL
70002954,Jayne,65.74,200,248168,BUY
70002955,Simon,78.46,200,248213,SELL
70002956,Wash,65.18,100,248258,BUY
70002957,Inara,62.17,200,248260,BUY
70002958,Inara,68.19,100,248293,BUY
70002959,Jayne,56.14,600,248295,BUY
70002960,Jayne,88.5,300,248331,SELL
70002961,Jayne,79.58,300,248403,BUY
70002962,Shepherd,73.44,100,248496,BUY
70002963,Wash,88.17,100,248585,SELL
70002964,River,61.94,400,248662,BUY
70002965,Inara,52.57,300,248704,BUY
70002966,Mal,83.48,200,248772,SELL
70002967,Mal,55.13,100,248870,BUY
70002968,Zoe,98.21,100,248939,SELL
70002969,Jayne,69.98,800,248972,BUY
70002970,Shepherd,56.47,200,248998,BUY
70002971,Mal,82.37,600,249026,SELL
70002972,Inara,90.29,100,249120,SELL
70002973,Wash,99.55,200,249179,SELL
70002974,Wash,59.26,229,249243,BUY
70002975,Shepherd,62.28,100,249276,BUY
70002976,Simon,78.79,200,249331,SELL
70002977,Wash,64.51,100,249376,BUY
70002978,Kaylee,93.75,200,249444,SELL
70002979,Inara,67.86,84,249491,BUY
70002980,Simon,95.65,100,249538,SELL
70002981,Shepherd,54.8,200,249612,BUY
70002982,Zoe,71.99,100,249638,BUY
70002983,Wash,97.43,200,249664,SELL
70002984,Shepherd,58.59,200,249704,BUY
70002985,River,67.08,300,249790,SELL
70002986,River,62.5,483,249872,BUY
70002987,Jayne,87.72,700,249884,SELL
70002988,River,58.37,400,249984,BUY
70002989,Simon,96.32,100,250072,SELL
70002990,Inara,86.27,400,250097,SELL
70002991,Jayne,83.59,200,250153,BUY
70002992,Inara,52.23,200,250158,BUY
70002993,Inara,97.54,100,250225,SELL
70002994,Shepherd,65.74,640,250255,SELL
70002995,Simon,58.37,300,250305,BUY
70002996,Wash,61.83,100,250373,BUY
70002997,Jayne,56.58,200,250457,BUY
70002998,Wash,70.42,300,250482,BUY
70002999,Inara,61.38,200,250493,BUY
70003000,Zoe,87.39,200,250514,SELL
70003001,Wash,96.88,200,250594,SELL
70003002,Simon,51.67,300,250656,BUY
70003003,Jayne,92.86,200,250700,SELL
70003004,Kaylee,82.59,300,250779,SELL
70003005,Zoe,91.96,100,250835,SELL
70003006,Shepherd,55.13,100,250876,BUY
70003007,Inara,52.68,200,250887,BUY
70003008,Inara,59.26,200,250948,BUY
70003009,Simon,89.06,700,250953,SELL
70003010,Jayne,58.15,200,251024,BUY
70003011,Zoe,89.17,100,251046,SELL
70003012,Shepherd,64.62,200,251089,BUY
70003013,Simon,93.97,83,251173,SELL
70003014,Simon,90.96,200,251218,SELL
70003015,Mal,78.24,200,251308,SELL
70003016,Mal,70.65,100,251378,SELL
70003017,Jayne,94.87,400,251437,SELL
70003018,Jayne,93.42,200,251524,SELL
70003019,Inara,59.71,100,251613,BUY
70003020,Wash,65.4,100,251691,BUY
70003021,Simon,70.09,100,251703,BUY
70003022,Zoe,60.04,100,251734,BUY
70003023,Jayne,52.79,100,251805,BUY
70003024,Shepherd,51.67,9,251828,BUY
70003025,Shepherd,62.61,300,251847,BUY
70003026,Simon,92.41,100,251910,SELL
70003027,Wash,65.29,200,251928,BUY
70003028,Zoe,91.63,100,251935,SELL
70003029,Inara,99.33,200,251987,SELL
70003030,Simon,73.1,200,252042,BUY
70003031,Kaylee,95.98,200,252110,SELL
70003032,Shepherd,68.53,100,252182,BUY
70003033,Kaylee,52.9,100,252215,BUY
70003034,Wash,95.76,100,252294,SELL
70003035,River,90.63,200,252352,SELL
70003036,Mal,95.98,400,252361,SELL
70003037,Simon,68.53,200,252398,BUY
70003038,Shepherd,72.66,200,252428,BUY
70003039,Zoe,54.35,200,252477,BUY
70003040,Kaylee,84.82,300,252534,BUY
70003041,Shepherd,69.08,295,252568,SELL
70003042,Shepherd,78.35,400,252570,BUY
70003043,Jayne,57.25,145,252632,BUY
70003044,Shepherd,83.15,100,252636,SELL
70003045,Jayne,94.2,100,252644,SELL
70003046,River,55.8,500,252675,BUY
70003047,Kaylee,58.15,200,252685,BUY
70003048,Kaylee,94.87,600,252749,SELL
70003049,Shepherd,92.63,400,252785,SELL
70003050,Wash,86.27,100,252799,SELL
70003051,Zoe,82.03,200,252849,SELL
70003052,Shepherd,80.69,512,252944,BUY
70003053,River,80.58,200,252953,SELL
70003054,Kaylee,87.17,100,253051,SELL
70003055,Shepherd,77.34,700,253143,BUY
70003056,Mal,96.21,500,253211,SELL
70003057,River,90.85,100,253232,SELL
70003058,Mal,75,200,253296,SELL
70003059,Inara,90.07,200,253361,SELL
70003060,Zoe,70.42,100,253392,BUY
70003061,Simon,55.58,200,253396,BUY
70003062,Kaylee,80.13,100,253419,SELL
70003063,Wash,75.45,200,253502,SELL
70003064,Mal,82.7,200,253559,SELL
70003065,Jayne,98.21,200,253644,SELL
70003066,Jayne,52.34,200,253738,BUY
70003067,River,66.18,100,253789,SELL
70003068,Kaylee,89.4,300,253804,SELL
70003069,River,56.7,200,253846,BUY
70003070,Simon,51.23,200,253856,BUY
70003071,Kaylee,89.96,900,253883,SELL
70003072,Inara,53.35,300,253910,BUY
70003073,Zoe,84.04,100,253996,SELL
70003074,Mal,60.16,700,254031,BUY
70003075,Jayne,54.69,300,254052,BUY
70003076,Wash,51.34,100,254106,BUY
70003077,Kaylee,76.12,100,254190,SELL
70003078,Shepherd,75.33,300,254201,SELL
70003079,Inara,98.55,200,254291,SELL
70003080,Wash,58.48,300,254363,BUY
70003081,Kaylee,82.25,200,254367,SELL
70003082,Simon,53.13,100,254390,BUY
70003083,River,90.85,200,254426,SELL
70003084,Kaylee,53.13,500,254447,BUY
70003085,Simon,95.2,100,254544,SELL
70003086,Zoe,74.22,100,254578,SELL
70003087,Simon,99.67,500,254624,SELL
70003088,Mal,86.16,400,254694,SELL
70003089,Kaylee,68.42,200,254719,BUY
70003090,Inara,83.93,400,254749,SELL
70003091,Zoe,62.28,300,254843,BUY
70003092,Wash,78.57,600,254879,BUY
70003093,River,57.7,100,254947,BUY
70003094,Mal,85.38,100,255034,SELL
70003095,Wash,70.87,300,255119,BUY
70003096,Kaylee,69.98,100,255219,BUY
70003097,Shepherd,54.35,100,255313,BUY
70003098,Wash,60.38,200,255324,BUY
70003099,River,76,300,255336,SELL
70003100,River,93.75,400,255422,SELL
70003101,Shepherd,60.04,200,255513,BUY
70003102,Zoe,78.91,100,255601,SELL
70003103,Zoe,95.65,200,255609,SELL
70003104,Shepherd,88.06,100,255693,SELL
70003105,Shepherd,99.55,200,255731,SELL
70003106,Jayne,71.32,100,255797,SELL
70003107,Mal,86.05,300,255807,SELL
70003108,Mal,62.39,300,255872,BUY
70003109,River,94.08,100,255944,SELL
70003110,Jayne,54.8,200,255984,BUY
70003111,Zoe,79.35,400,255987,BUY
70003112,Simon,97.66,200,255997,SELL
70003113,Jayne,78.46,300,256085,SELL
70003114,Kaylee,74,100,256128,SELL
70003115,Inara,90.4,100,256218,BUY
70003116,Shepherd,89.96,700,256290,SELL
70003117,Wash,61.72,200,256388,BUY
70003118,Mal,56.7,200,256475,BUY
70003119,Jayne,96.99,200,256541,SELL
70003120,Shepherd,71.09,300,256567,SELL
70003121,Wash,81.36,200,256623,SELL
70003122,Simon,56.58,100,256705,BUY
70003123,Mal,82.7,12,256720,BUY
70003124,Shepherd,68.19,500,256810,BUY
70003125,River,72.88,500,256889,BUY
70003126,Jayne,61.61,100,256983,BUY
70003127,Zoe,94.87,400,257068,SELL
70003128,Simon,75.67,200,257110,BUY
70003129,Kaylee,64.84,100,257179,BUY
70003130,Kaylee,57.59,300,257188,BUY
70003131,Inara,94.31,200,257242,SELL
70003132,Kaylee,95.31,100,257289,SELL
70003133,Inara,83.93,200,257309,SELL
70003134,Simon,75.56,100,257361,SELL
70003135,Jayne,71.43,200,257417,BUY
70003136,Inara,74.11,300,257426,SELL
70003137,Shepherd,82.59,200,257521,SELL
70003138,River,91.29,500,257584,SELL
70003139,Kaylee,79.8,300,257666,SELL
70003140,Wash,68.97,100,257757,BUY
70003141,Wash,65.29,136,257817,BUY
70003142,Jayne,87.72,100,257829,SELL
70003143,Kaylee,55.25,300,257894,BUY
70003144,Simon,68.75,200,257961,BUY
70003145,Mal,56.03,700,258017,BUY
70003146,Simon,71.21,300,258086,BUY
70003147,Mal,99.89,300,258132,SELL
70003148,Jayne,88.62,600,258193,SELL
70003149,River,62.83,200,258218,BUY
70003150,Wash,69.75,200,258222,BUY
70003151,Kaylee,88.28,100,258263,SELL
70003152,Simon,78.79,100,258356,BUY
70003153,Kaylee,53.24,210,258433,BUY
70003154,Inara,53.24,200,258443,BUY
70003155,Jayne,65.29,600,258501,BUY
70003156,Mal,82.81,243,258543,SELL
70003157,Shepherd,86.16,80,258544,SELL
70003158,Mal,66.07,400,258595,BUY
70003159,Mal,58.48,100,258690,BUY
70003160,Jayne,50.33,200,258709,BUY
70003161,Zoe,81.92,100,258807,SELL
70003162,Jayne,92.41,200,258837,SELL
70003163,Kaylee,91.41,200,258875,SELL
70003164,Inara,65.07,200,258974,BUY
70003165,Wash,93.75,200,259037,SELL
70003166,Shepherd,52.9,200,259106,BUY
70003167,Jayne,55.92,100,259110,BUY
70003168,Shepherd,95.31,300,259139,SELL
70003169,Wash,98.66,100,259210,SELL
70003170,Shepherd,61.16,100,259290,BUY
70003171,Zoe,84.04,200,259328,SELL
70003172,Shepherd,92.63,900,259428,SELL
70003173,Jayne,59.93,300,259501,BUY
70003174,Zoe,86.27,100,259558,SELL
70003175,Zoe,50.45,100,259583,BUY
70003176,Kaylee,56.25,300,259624,BUY
70003177,Zoe,84.38,100,259679,SELL
70003178,River,97.66,200,259750,SELL
70003179,Mal,65.29,700,259767,BUY
70003180,Inara,91.74,100,259836,SELL
70003181,Kaylee,60.27,100,259924,BUY
70003182,Jayne,60.94,200,259960,BUY
70003183,Mal,81.03,300,260007,SELL
70003184,Mal,59.93,300,260049,BUY
70003185,Kaylee,85.49,300,260098,SELL
70003186,Kaylee,57.59,100,260165,BUY
70003187,Wash,70.54,100,260172,BUY
70003188,Simon,95.65,600,260256,SELL
70003189,Mal,88.39,200,260290,SELL
70003190,Shepherd,99.67,22,260302,SELL
70003191,Zoe,53.13,400,260402,BUY
70003192,Shepherd,87.28,300,260432,SELL
70003193,Simon,74.11,200,260500,SELL
70003194,Inara,81.25,100,260555,BUY
70003195,Shepherd,81.25,200,260631,BUY
70003196,Mal,98.44,300,260695,SELL
70003197,Simon,87.39,200,260759,SELL
70003198,Inara,51.12,300,260814,BUY
70003199,Simon,65.74,200,260827,BUY
70003200,Shepherd,60.04,100,260855,BUY
70003201,Inara,95.2,100,260919,SELL
70003202,River,83.48,100,260986,SELL
70003203,Kaylee,89.17,200,261075,SELL
70003204,Zoe,86.38,200,261160,SELL
70003205,Inara,63.06,400,261253,BUY
70003206,Jayne,52.01,100,261330,BUY
70003207,Simon,79.58,300,261375,SELL
70003208,Jayne,82.37,600,261418,SELL
70003209,Jayne,80.69,100,261426,SELL
70003210,Inara,69.64,200,261480,SELL
70003211,Simon,93.19,200,261570,SELL
70003212,Mal,56.36,100,261628,BUY
70003213,Zoe,97.66,400,261641,SELL
70003214,Zoe,77.68,200,261703,SELL
70003215,Mal,59.71,500,261734,BUY
70003216,Wash,68.19,300,261738,BUY
70003217,Mal,90.96,200,261772,SELL
70003218,Wash,90.18,100,261819,SELL
70003219,Kaylee,50.56,200,261881,BUY
70003220,Inara,63.28,200,261908,BUY
70003221,Kaylee,98.33,100,261941,SELL
70003222,Wash,65.18,200,262001,BUY
70003223,Wash,94.53,100,262004,SELL
70003224,Simon,89.29,200,262028,SELL
70003225,Inara,99.89,300,262068,SELL
70003226,Wash,77.01,300,262128,SELL
70003227,River,79.13,100,262162,SELL
70003228,Jayne,59.38,100,262244,BUY
70003229,Jayne,91.85,300,262324,SELL
70003230,Zoe,57.25,100,262382,BUY
70003231,Simon,62.95,200,262467,BUY
70003232,Kaylee,57.14,700,262478,BUY
70003233,Inara,81.03,100,262496,SELL
70003234,Simon,96.09,200,262529,SELL
70003235,Wash,77.46,200,262593,BUY
70003236,Simon,91.52,100,262630,SELL
70003237,Zoe,94.87,300,262704,SELL
70003238,River,56.7,200,262745,BUY
70003239,Mal,57.48,200,262769,BUY
70003240,Simon,67.08,300,262815,BUY
70003241,Simon,95.65,200,262872,SELL
70003242,River,93.42,500,262901,SELL
70003243,Shepherd,92.41,169,262936,SELL
70003244,Wash,83.59,100,262972,BUY
70003245,Shepherd,85.49,200,263037,SELL
70003246,Wash,64.62,200,263088,BUY
70003247,Mal,83.59,100,263126,SELL
70003248,Shepherd,73.33,400,263194,SELL
70003249,Inara,90.96,200,263201,SELL
70003250,Wash,73.88,100,263266,SELL
70003251,Inara,99.22,200,263307,SELL
70003252,Zoe,62.39,300,263322,BUY
70003253,River,69.2,700,263370,BUY
70003254,Simon,94.98,200,263399,SELL
70003255,Jayne,52.9,100,263449,BUY
70003256,Shepherd,87.17,400,263495,SELL
70003257,Simon,72.77,300,263547,SELL
70003258,Wash,88.5,500,263564,SELL
70003259,Zoe,76.34,200,263637,SELL
70003260,Shepherd,65.4,200,263735,BUY
70003261,Jayne,63.39,300,263833,BUY
70003262,Inara,52.01,500,263843,BUY
70003263,Simon,54.24,200,263909,BUY
70003264,Shepherd,76.67,200,263929,BUY
70003265,Simon,78.68,100,263992,BUY
70003266,Inara,52.9,300,264039,BUY
70003267,Zoe,57.81,100,264138,BUY
70003268,Shepherd,54.02,200,264213,BUY
70003269,Simon,98.21,100,264270,SELL
70003270,Zoe,78.24,100,264334,SELL
70003271,Jayne,57.48,200,264415,BUY
70003272,Simon,91.07,400,264437,SELL
70003273,Zoe,89.06,400,264531,SELL
70003274,Shepherd,93.97,100,264619,SELL
70003275,Wash,94.31,300,264626,SELL
70003276,Zoe,58.15,300,264642,BUY
70003277,Jayne,94.98,200,264670,SELL
70003278,Wash,91.41,300,264717,SELL
70003279,Jayne,80.69,200,264754,SELL
70003280,Kaylee,91.18,100,264825,SELL
70003281,Inara,95.2,200,264835,SELL
70003282,Mal,70.98,300,264836,BUY
70003283,Mal,94.64,200,264887,SELL
70003284,River,55.92,200,264980,BUY
70003285,Inara,71.76,400,265010,BUY
70003286,Zoe,79.35,100,265036,SELL
70003287,Kaylee,87.72,300,265112,SELL
70003288,River,59.26,100,265191,BUY
70003289,Zoe,61.72,100,265197,BUY
70003290,Jayne,87.61,100,265234,SELL
70003291,Simon,69.98,200,265317,SELL
70003292,Simon,55.13,100,265341,BUY
70003293,Kaylee,66.74,300,265386,BUY
70003294,Zoe,52.23,200,265446,BUY
70003295,Wash,91.07,100,265515,SELL
70003296,Zoe,58.26,100,265580,BUY
70003297,Inara,57.25,100,265646,BUY
70003298,Jayne,70.65,56,265699,BUY
70003299,Shepherd,50.89,100,265752,BUY
70003300,Kaylee,62.28,100,265772,SELL
70003301,River,67.63,200,265821,BUY
70003302,River,72.54,600,265919,SELL
70003303,River,76.9,100,265946,BUY
70003304,Zoe,78.24,100,266035,SELL
70003305,Simon,71.65,100,266070,SELL
70003306,Kaylee,87.95,700,266078,SELL
70003307,Inara,52.01,100,266160,BUY
70003308,Wash,97.99,100,266193,SELL
70003309,Jayne,63.95,100,266248,BUY
70003310,Zoe,99.89,100,266250,SELL
70003311,Jayne,82.37,300,266314,SELL
70003312,Wash,67.86,200,266325,BUY
70003313,Jayne,58.15,200,266371,BUY
70003314,Simon,84.15,200,266414,BUY
70003315,Inara,73.33,300,266489,SELL
70003316,Zoe,99.44,100,266502,SELL
70003317,Wash,63.06,500,266567,BUY
70003318,Jayne,83.93,239,266574,BUY
70003319,Zoe,78.57,200,266597,SELL
70003320,Wash,90.74,300,266666,SELL
70003321,River,65.85,200,266735,BUY
70003322,Jayne,75.45,200,266742,BUY
70003323,River,70.98,400,266767,SELL
70003324,Jayne,90.4,100,266793,SELL
70003325,River,75.67,300,266794,SELL
70003326,Zoe,75.67,400,266856,SELL
70003327,Kaylee,56.47,200,266916,BUY
70003328,Jayne,83.48,305,266988,SELL
70003329,Zoe,53.91,200,267044,BUY
70003330,Shepherd,72.32,200,267133,BUY
70003331,Zoe,66.07,100,267216,BUY
70003332,Wash,65.07,300,267220,BUY
70003333,Simon,81.7,600,267269,SELL
70003334,Wash,63.5,200,267304,BUY
70003335,Jayne,65.29,400,267357,BUY
70003336,Jayne,91.07,200,267386,SELL
70003337,Wash,90.85,200,267397,SELL
70003338,Kaylee,61.5,500,267473,BUY
70003339,Jayne,91.63,72,267524,SELL
70003340,Mal,98.44,100,267606,SELL
70003341,Kaylee,60.27,200,267663,BUY
70003342,Simon,84.49,100,267732,SELL
70003343,Mal,74.11,200,267806,SELL
70003344,Jayne,63.95,100,267867,BUY
70003345,Kaylee,70.09,89,267931,BUY
70003346,Mal,63.39,400,267988,BUY
70003347,Simon,93.08,600,268059,SELL
70003348,Jayne,68.19,100,268107,BUY
70003349,Wash,77.34,500,268196,SELL
70003350,Mal,59.6,300,268211,BUY
70003351,Zoe,78.46,600,268212,SELL
70003352,Wash,81.81,300,268274,SELL
70003353,Jayne,56.92,100,268309,BUY
70003354,Zoe,54.02,300,268379,BUY
70003355,Simon,52.01,500,268428,BUY
70003356,Kaylee,97.54,100,268487,SELL
70003357,Simon,58.82,300,268541,BUY
70003358,Mal,70.2,300,268613,BUY
70003359,Mal,54.91,200,268666,BUY
70003360,Wash,99.55,200,268739,SELL
70003361,Zoe,97.66,300,268759,SELL
70003362,Kaylee,53.01,200,268783,BUY
70003363,Kaylee,97.32,200,268801,SELL
70003364,Jayne,76.34,300,268849,SELL
